17.153952,4.520424,-12.419744,-48.672611,-6.688393
14.791009,3.592087,-6.152335,-20.674231,-3.872231
13.441379,3.797498,-4.745447,-4.779789,-3.872231
11.750089,4.610100,-4.023281,-32.243286,1.290741
9.843517,3.732076,4.135653,-12.963599,7.157761
8.743355,3.285081,7.045589,-1.265988,8.331161
7.998797,2.763955,10.376564,-4.097027,14.667534
7.604785,2.057980,14.594518,-12.793709,15.840942
7.515469,1.308267,15.120114,-15.119606,15.840942
7.499482,0.486075,15.121454,-15.121317,15.840942
7.634981,2.214431,9.416388,-78.104416,-15.840942
9.042806,3.329029,-20.707165,-69.651428,-31.095177
9.364923,1.654011,-30.081377,-4.978798,-32.268578
8.944158,2.777300,-31.482233,-31.768679,-32.268578
8.196025,4.135701,-31.467159,-31.477030,-31.564537
7.546595,4.088409,-16.989412,-0.562471,2.229462
9.220812,5.410814,5.266653,-31.017145,12.555412
11.269876,4.921650,13.004971,-29.283916,15.840942
12.942108,4.024874,15.790672,-17.787327,16.779663
14.364659,3.225618,16.151018,-18.259535,17.014343
15.402180,2.382784,16.125685,-15.505700,17.014343
16.116086,1.575820,16.082916,-15.012004,17.014343
16.558906,0.704922,16.023363,-13.454596,17.014343
16.647210,0.131015,16.198246,42.103809,17.014343
16.423869,0.987991,16.124308,17.890766,17.014343
15.846672,1.847065,16.072857,16.932892,17.014343
14.935201,2.730496,16.026356,16.509922,16.075623
13.532224,3.746438,15.282844,39.772675,13.024773
12.093055,4.128525,12.366998,24.438982,10.912643
10.473261,4.649914,10.092675,18.985203,8.565842
8.968223,5.040963,7.701860,11.679583,6.453712
7.900373,5.338841,5.766593,8.261449,4.106911
7.500859,5.482499,2.694880,2.922196,0.821381
7.938057,5.566882,0.262531,2.522990,-1.290741
9.192863,5.576738,-0.899606,0.716992,-1.760101
10.704555,5.554777,-0.879626,0.797376,-1.760101
12.451511,5.510500,-0.851623,0.706156,-1.760101
14.395735,5.528991,-0.816969,7.887058,0.586700
15.991828,5.810266,2.744180,14.567683,4.341591
18.289532,6.635446,3.825617,26.771595,1.056061
22.996560,12.254413,-9.227217,62.953442,-16.310303
12.995221,19.037624,-14.000000,-88.075890,13.728813
18.156671,14.958000,7.364553,-87.659676,1.290741
22.786983,10.879350,-2.476187,-86.781494,-6.219032
26.135749,6.806320,-5.388893,-84.851250,-6.219032
27.999761,2.763862,-5.388893,-77.232285,-6.219032
28.339375,1.368369,-5.388893,-63.488411,-6.219032
26.869476,5.992355,-5.388893,-84.149582,-1.290741
23.905063,10.226068,6.212186,-86.575638,10.912643
19.860213,14.304191,9.988336,-87.552635,10.912643
15.996638,2.243422,8.758047,68.684471,10.912643
16.148025,1.219863,9.917762,9.211967,10.912643
15.326874,2.195003,9.793546,38.734352,10.912643
14.571376,3.221438,1.828130,57.403999,-4.341591
12.486843,7.491152,-6.238808,76.604965,-9.504562
11.615864,1.471562,-8.947532,70.903885,-10.443283
11.523887,0.200744,-9.851688,-12.978545,-9.973923
13.201976,6.378867,2.464912,-84.703552,12.790092
14.920535,6.434200,11.236259,89.391853,17.014343
16.310815,2.024990,16.472733,88.067345,17.718384
16.260668,2.060627,17.186440,88.100777,17.718384
14.887485,3.199020,17.186440,85.739166,17.718384
14.498428,1.453624,17.056604,2.041304,16.075623
13.649311,2.344967,15.983609,32.112709,15.136894
12.566601,3.135055,14.733708,23.133087,13.728813
11.476547,3.755921,14.468725,14.596499,13.728813
10.230590,4.497665,14.449577,14.515740,13.728813
8.925761,5.250073,14.425759,14.451118,13.728813
7.777933,5.854579,12.063543,13.661195,10.443283
7.523446,6.472085,10.821157,10.822428,9.973923
8.416453,6.992585,9.767062,6.851007,8.331161
10.342852,7.444810,7.372194,3.459778,6.219032
12.903644,7.875370,6.925656,0.870718,5.749672
16.168101,8.222033,6.458018,2.702268,5.280312
19.428900,8.603684,5.566687,4.493161,4.106911
8.303570,1.470000,25.000000,90.000000,25.000000
7.527807,1.761097,25.003782,19.012943,25.000000
8.345468,2.577742,6.806128,15.463963,1.056061
9.048672,3.122903,3.929089,3.942240,3.872231
9.862423,3.319836,3.946262,4.039314,4.576271
11.184399,4.335431,3.962071,38.482323,-1.994781
12.634378,3.711665,-2.604432,20.568598,-4.576271
14.142924,3.787850,-5.492334,34.288277,-7.861801
15.736537,3.170621,-8.498249,27.258656,-9.739243
17.109613,2.691072,-10.142051,34.167877,-11.382011
18.194924,1.957258,-12.049824,31.617006,-12.790092
18.819342,1.245937,-11.987044,11.097492,-12.790092
19.177522,0.620110,-11.923354,7.498943,-12.790092
19.286509,0.048942,-11.855881,85.510445,-12.790092
19.136784,0.652853,-11.798574,-15.961665,-12.790092
18.786170,1.785353,-11.779675,-31.714649,-12.790092
18.075046,2.280911,-12.360639,-12.103872,-13.494133
17.034865,2.768922,-12.968039,-13.249299,-12.555412
15.287748,5.683185,-8.589504,-62.311329,3.402870
12.812782,2.350760,3.388423,-13.675303,4.810951
11.965932,2.115645,4.089850,-5.097648,4.810951
11.276718,1.888291,4.120697,-3.836059,4.810951
10.692249,1.660907,4.145787,-3.888766,4.810951
10.190738,1.423757,4.169258,-3.930522,4.810951
9.813772,1.202295,4.195183,-3.956178,4.810951
9.545896,1.005493,4.213261,-3.966055,4.810951
9.310912,0.782068,4.231949,-3.955930,4.810951
9.141642,0.557726,4.248046,-3.903008,4.810951
9.075730,0.436567,4.256678,-3.835659,4.810951
9.077185,0.623965,3.622925,-66.905380,1.760101
9.485550,1.682581,-1.668805,-77.798264,-6.923080
9.740529,0.639242,-7.108293,-44.941498,-8.565842
9.596133,0.849232,-8.246996,-4.819543,-9.035202
9.286750,1.315436,-8.222671,-8.376812,-9.035202
8.908919,1.749172,-8.206974,-8.293659,-9.035202
8.713901,1.948907,-8.199011,-8.265453,-9.035202
8.119977,2.327547,-7.146528,-21.434029,-3.872231
7.596394,2.299922,-0.374177,-9.917251,5.045631
7.535156,2.078163,6.752609,-11.640496,9.973923
7.727639,1.698644,9.602195,-9.675852,10.443283
7.912578,1.217168,10.271344,-10.086473,11.147324
8.081064,0.664260,10.979325,-11.326715,11.851372
8.155050,0.116295,11.354661,-10.771860,12.320732
8.117929,0.512760,11.343556,11.459870,12.320732
7.988523,1.109198,11.335410,11.375835,12.320732
7.782583,1.751057,11.328129,11.341424,12.320732
7.592780,2.346784,11.323521,11.325857,10.912643
7.653126,2.453837,1.633254,20.473249,-7.392441
8.267811,2.467386,-8.294846,27.339716,-12.086052
9.012531,1.880047,-12.082589,27.757591,-13.728813
9.482379,1.119757,-13.510025,13.416920,-14.432854
9.689707,0.356414,-13.486408,12.759428,-14.432854
9.687633,0.333476,-13.468168,-14.236979,-14.432854
9.487581,1.056037,-13.449612,-13.663540,-14.432854
9.154020,1.706813,-13.434367,-13.538932,-14.432854
8.686084,2.436162,-13.761991,-13.804218,-14.432854
8.130359,3.247262,-13.752385,-30.833532,-9.504562
7.531017,3.192826,-4.999094,-8.517776,0.352020
7.763085,3.220301,4.520828,-16.893467,9.739243
8.793268,3.189228,15.044014,-46.560875,21.003914
9.827593,1.964912,20.435682,-34.669037,21.707954
10.179020,1.047654,20.787951,-20.461298,21.707954
10.319712,0.074428,20.761454,25.336910,21.707954
10.202936,0.900388,20.750292,21.100428,21.707954
10.048934,2.940000,7.244563,90.000000,5.984352
9.616391,0.623795,4.986049,58.422581,3.637550
9.423160,0.661297,3.932669,7.613439,3.168190
9.218965,0.864790,3.916141,4.145443,3.168190
8.988806,1.066848,3.899653,4.057159,3.168190
8.728963,1.261620,3.886385,3.992069,3.168190
8.381273,1.464807,3.872841,17.302315,2.464149
7.885305,1.436051,-1.197236,18.764288,-4.576271
7.642366,1.222280,-4.173753,2.446123,-5.984352
7.559749,1.000527,-5.274271,5.268796,-6.219032
7.522734,0.727653,-5.276932,5.273810,-6.219032
7.507458,0.470162,-5.278578,5.276620,-6.219032
7.498792,0.088974,-6.299734,3.629880,-7.861801
7.499602,0.283479,-8.352337,-8.353934,-9.269882
7.502825,0.743108,-8.352550,-6.189253,-6.923080
7.580215,1.032543,-6.726824,-11.215197,-2.464149
7.741833,1.284099,-2.434221,-6.291078,-0.821381
8.282855,1.387670,2.927146,-39.579597,6.688393
8.588761,0.955555,6.198390,-6.065959,7.157761
8.769524,0.603625,6.186222,-5.947543,7.157761
8.913908,0.499939,6.714649,-71.891632,7.861801
9.090178,0.758258,8.119463,61.238361,10.443283
8.980894,0.768216,9.923010,10.108566,10.677963
8.716651,1.330516,9.904742,10.000561,10.677963
7.962837,1.811402,3.900250,47.436543,-3.872231
7.610735,1.368726,-3.249780,7.412269,-6.688393
7.506093,1.103025,-7.088557,6.079947,-8.331161
7.501863,0.694182,-8.415551,8.442176,-9.269882
7.512383,0.208144,-8.664155,8.660317,-9.504562
7.512010,0.213672,-8.663325,-8.667274,-9.504562
7.502137,0.705767,-8.662568,-8.662545,-9.504562
7.533840,0.941602,-5.771157,-10.696434,0.117340
7.756405,1.166872,1.563230,-22.289545,5.045631
8.029278,1.013350,4.656951,-16.784578,5.749672
8.204287,0.761341,5.276147,-1.606695,6.219032
8.375498,0.432841,6.570757,-8.411380,7.392441
8.429984,0.068501,6.558515,-5.129965,7.392441
8.406885,0.277615,6.546590,6.890176,7.392441
8.318123,0.623078,6.535834,6.670993,7.392441
8.159598,0.994562,6.525144,6.590991,7.392441
7.979689,1.331121,6.517136,6.550886,7.392441
7.780393,1.675198,6.509372,6.524444,6.688393
7.519516,1.598993,2.544039,10.351060,-4.576271
7.608997,1.507813,-7.133960,18.686777,22.000000
14.401651,12.582561,0.913454,78.727882,-10.912643
18.545046,8.302501,-9.818578,72.768333,-10.912643
21.099416,4.565607,-10.069319,57.404709,-10.912643
22.358763,2.675627,-10.069319,23.187181,-10.912643
21.984097,5.695271,-10.069319,64.415016,-10.912643
20.511050,9.700466,-10.316380,75.312645,-11.147324
20.498620,13.901858,-14.658947,-78.646011,-23.820076
23.062359,9.931027,-23.997997,-74.003021,-26.636246
24.918324,5.964747,-26.123949,-62.687778,-27.105606
25.467420,3.225276,-26.123949,-31.943964,-27.105606
24.878956,3.419612,-19.964333,-36.837227,10.912643
22.922012,6.567630,14.972715,-65.372360,26.401566
18.887267,10.892963,24.962803,-75.448494,26.870926
13.125890,15.362626,25.997030,-79.737953,26.870926
9.144858,6.600290,26.126638,11.524236,26.870926
11.614089,7.240042,23.699465,26.714376,17.249023
14.848006,8.004454,14.764529,3.263462,10.443283
18.730360,8.659641,9.981130,0.984553,8.331161
10.859760,2.613333,-17.880623,90.000000,-11.147324
8.990884,6.696667,-11.924504,90.000000,-10.443283
8.484933,1.675084,-10.776606,-10.935585,-10.208603
7.962482,2.130809,-8.365337,-18.046843,-5.984352
7.626375,2.558671,-5.870809,-5.824677,-5.045631
7.499952,2.871987,-5.625397,-5.624271,-4.810951
7.578409,3.099365,-5.626032,-4.073260,-4.576271
8.026111,3.300629,-2.853884,-2.819995,-1.056061
8.711643,3.419936,-1.521232,-4.127357,-0.352020
9.531001,3.517760,-1.203431,-1.276300,-0.352020
10.776514,3.832287,0.444252,-28.405220,4.106911
12.334088,3.758071,4.793467,-33.067951,7.627121
13.828148,3.139540,8.158856,-20.942099,9.269882
15.069643,2.559812,9.301353,-15.288921,10.208603
15.967881,2.103815,9.280576,-8.396049,10.208603
16.648672,1.628479,9.227635,-8.061313,10.208603
17.212536,1.237317,9.459799,-18.699753,10.208603
17.557832,0.575563,9.377485,-5.646813,10.208603
17.675058,0.059076,9.313012,-31.942541,10.208603
17.569294,0.483444,9.248055,13.792225,10.208603
17.327959,1.146857,9.388941,16.989502,10.208603
16.769205,1.485366,9.331333,10.489080,10.208603
16.002966,2.026677,9.272925,10.098205,10.208603
15.130454,2.513045,9.218702,9.786746,10.208603
14.021478,3.052058,9.368769,8.918972,10.208603
12.878243,3.515866,9.344977,9.587458,10.208603
11.177405,4.448658,9.314182,30.716410,6.923080
9.484209,4.400162,5.188505,10.998754,3.872231
8.601677,4.604395,4.162795,4.120842,3.402870
7.539254,4.401067,-1.264296,1.081709,-7.392441
7.756838,4.185781,-8.886854,12.854971,-11.147324
8.409239,3.735105,-10.843713,14.660467,-11.851372
9.305368,3.100159,-11.815103,19.227503,-13.024773
10.223304,2.483723,-14.166890,28.005949,-15.606255
10.908593,1.962683,-15.623106,39.418236,-17.249023
11.406041,1.102735,-16.947376,50.863632,-17.953064
11.579593,0.035549,-17.384058,-22.358807,-18.187744
11.408846,0.940140,-17.354788,-17.916458,-18.187744
10.880939,1.962885,-17.326761,-17.545288,-16.779663
10.452905,2.518457,-17.310431,-17.453354,-16.544983
9.565336,3.349032,-16.961891,-25.268179,-15.371574
8.451376,4.051069,-13.424886,-19.665319,-11.382011
7.617742,4.412190,-8.163839,-12.223205,-3.402870
7.661223,4.698344,-1.539615,-1.881598,1.056061
8.729493,4.695111,4.134477,-18.147623,8.096481
10.424672,4.702902,11.327592,-37.113434,16.075623
11.990271,3.805460,15.423465,-24.174072,16.544983
13.194974,2.948136,15.648679,-15.344960,16.544983
14.046081,2.193983,15.613830,-15.102709,16.544983
14.678489,1.422934,15.573787,-14.673082,16.544983
15.057302,0.577022,15.582007,-13.997590,16.544983
15.132624,1.031497,15.540356,59.664162,16.544983
14.896286,0.964666,15.715936,17.513227,16.544983
14.293879,1.882682,15.663616,16.283281,16.544983
13.372591,2.762656,15.619837,15.959180,16.544983
12.106595,3.671795,15.586633,15.759457,16.544983
10.363176,5.437114,10.654187,45.155537,0.821381
8.273854,3.932711,-0.284021,8.692352,-3.872231
7.643220,3.800083,-3.718895,1.709622,-5.514992
7.501600,3.551445,-5.366948,5.561017,-6.923080
7.788465,3.171184,-7.824977,13.112513,-9.973923
8.445264,2.685294,-11.471286,27.044378,-14.432854
9.349336,1.951688,-15.277095,40.657444,-17.718384
9.873916,0.953588,-18.264872,21.676817,-19.126465
10.029322,0.011021,-18.494877,-42.308250,-19.361145
9.810905,1.193879,-18.474236,-18.692318,-19.361145
9.309594,2.227925,-18.451536,-18.537550,-18.657104
8.564215,2.855701,-14.826986,-38.975376,-10.208603
7.736119,2.973517,-8.097136,-20.697126,-1.525421
7.518058,2.927963,3.208940,-7.262049,8.096481
7.867414,2.715698,7.951484,-13.696538,9.739243
8.415191,2.219570,10.282084,-20.079062,11.851372
8.955659,1.652835,12.851492,-23.893141,13.963493
9.284849,0.963762,13.589540,-0.061493,14.432854
9.469693,0.250700,13.815989,-12.873516,14.667534
9.417436,0.567856,13.797894,14.179215,14.667534
9.224326,1.179658,13.785851,13.943439,14.667534
8.882783,1.846377,13.769625,13.846931,14.667534
8.522345,2.401545,13.762518,13.800587,14.667534
8.039947,3.083907,13.750053,13.764574,13.024773
7.513079,3.381212,8.111030,10.465991,1.760101
7.858580,3.666316,0.633112,10.337059,-3.402870
8.596836,3.630941,-3.242904,18.824724,-6.688393
9.708110,3.342637,-7.962983,22.572956,-10.208603
10.751028,2.855315,-10.320548,20.316511,-11.382011
11.765862,2.240887,-11.486724,25.260101,-12.555412
12.357545,1.625601,-12.607638,6.630489,-13.259453
12.858259,0.982279,-12.826271,18.616354,-13.728813
13.068932,0.445723,-12.793177,10.394863,-13.728813
13.101175,0.226371,-12.756621,-16.740524,-13.728813
12.919608,0.977659,-12.877607,-15.586432,-13.728813
12.486038,1.533235,-12.845284,-13.301032,-13.728813
11.867309,2.191758,-12.811481,-13.097629,-13.728813
11.070188,2.827208,-12.784918,-12.951535,-13.728813
9.939615,3.600405,-12.761444,-12.835315,-13.728813
8.379246,4.658163,-6.133587,-44.893093,2.933510
7.632945,3.423213,1.221538,-4.461238,7.392441
7.525253,3.150567,8.144365,-9.925837,10.208603
7.850154,2.636001,11.716824,-20.576605,14.432854
8.438824,1.937541,16.127979,-30.112179,18.187744
8.896117,0.946231,18.336706,-17.172548,19.126465
9.014672,0.190125,18.616259,19.396399,19.361145
8.859140,1.136632,18.602863,18.719519,19.361145
8.503165,2.102985,18.587700,18.631592,19.361145
8.052088,3.017699,18.578178,18.592953,17.953064
7.497627,3.423143,7.789607,6.669047,3.872231
7.883552,3.759355,2.636174,3.833876,-0.117340
8.742183,3.879194,-0.669170,19.186337,-4.810951
9.928792,3.712199,-5.781406,20.267986,-8.096481
11.167414,3.325758,-8.691668,19.212759,-9.973923
12.307360,2.804601,-9.626963,9.536533,-10.443283
13.287835,2.240239,-9.582986,9.151506,-10.443283
13.973798,1.747575,-9.541149,8.894457,-10.443283
14.552952,1.208031,-9.507074,8.434814,-10.443283
14.882770,0.747717,-9.455493,7.620863,-10.443283
15.064141,0.269838,-9.508252,19.357504,-10.443283
15.045919,0.309943,-9.474233,-14.019279,-10.443283
14.846068,0.782657,-9.474759,-11.437262,-10.443283
14.518610,1.370123,-9.771001,-5.670963,-10.443283
13.928659,1.774474,-9.730987,-10.487127,-10.443283
13.218380,2.272920,-9.692666,-10.101122,-10.443283
12.251750,2.821671,-9.652557,-9.905553,-10.443283
11.139426,3.368445,-9.619681,-9.765660,-10.443283
9.987913,3.886521,-9.594222,-9.670161,-10.443283
8.861663,4.418837,-9.575968,-9.606148,-9.504562
7.895051,4.681648,-7.224370,-12.272115,-3.168190
7.498257,4.705994,-3.306240,-1.585773,1.290741
7.862417,4.730028,2.982393,-8.644188,5.984352
8.892925,4.575210,6.506666,-21.952360,10.443283
10.039496,3.918103,11.460179,-11.331958,13.024773
11.278618,3.629027,12.340936,-21.344059,13.494133
12.368151,2.979278,13.075855,-23.311413,14.198174
13.458075,2.415016,14.488170,-40.879829,16.075623
14.364976,1.418752,17.023491,-33.395817,17.953064
14.700307,0.600783,17.360205,-35.012711,18.187744
14.736617,0.329716,17.301661,21.255936,18.187744
14.416909,1.266298,17.256664,18.196636,18.187744
13.866789,2.060334,17.227737,17.729271,18.187744
12.782459,2.952361,15.827781,30.817528,14.667534
11.625068,3.661378,14.977037,14.682030,14.198174
10.068539,4.517336,13.105242,31.691673,9.739243
8.586250,4.754741,8.092265,16.713694,5.045631
7.698195,5.008173,4.657999,6.566965,2.698830
7.595311,5.108687,0.988366,1.869693,-1.760101
8.358455,5.093290,-2.574569,9.189775,-5.045631
9.760742,4.907949,-5.694091,13.403379,-7.392441
11.364503,4.568306,-7.904750,15.272701,-9.035202
13.024495,4.017173,-8.837655,6.771330,-9.739243
14.420980,3.630197,-9.053772,8.865157,-9.973923
15.821249,3.092527,-9.002970,8.466781,-9.973923
16.996306,2.489692,-9.225495,5.609344,-9.973923
18.026831,2.022432,-9.158973,8.031010,-9.973923
18.767862,1.506013,-9.082834,7.340484,-9.973923
19.292447,0.993723,-9.010844,6.173748,-9.973923
19.646366,0.476183,-9.272771,40.275078,-9.973923
19.687311,0.065605,-9.204595,26.613026,-9.973923
19.600573,0.435746,-9.136999,-15.818815,-9.973923
19.335516,0.887456,-9.069955,-12.257058,-9.973923
18.874304,1.362159,-9.001765,-10.950767,-9.973923
18.167966,2.208472,-9.217825,-34.701977,-9.973923
17.253049,2.399256,-9.130528,-9.941608,-9.973923
16.150722,3.382977,-8.540912,-42.032806,-7.157761
14.802939,3.466815,-7.057448,-28.717340,-5.984352
13.347365,3.618814,-5.740591,-20.486813,-4.341591
11.817748,3.733305,-3.014352,-14.553025,-1.525421
10.508724,3.869326,-1.051103,-16.327105,0.117340
9.388446,3.814781,0.108951,-6.218094,1.290741
8.427553,3.672418,1.889858,-3.481525,3.402870
7.648704,3.394268,4.207060,-2.386582,6.219032
7.505259,3.053339,6.510447,-7.165269,7.627121
7.698436,2.665370,8.349600,-11.127583,9.504562
7.993857,2.278622,9.231559,-17.122557,10.912643
8.359533,1.794441,10.527062,-9.084701,11.382011
8.678409,1.246559,10.891670,-10.788557,11.851372
8.919501,0.688243,11.486012,-14.853277,12.320732
9.008139,0.078960,11.468994,-9.364964,12.320732
8.925609,0.629997,11.455160,11.696866,12.320732
8.676334,1.310711,11.436831,11.529346,12.320732
8.334642,2.016785,11.425554,29.988056,8.800522
7.838419,2.247567,7.157112,10.892364,5.749672
7.530212,2.662680,6.084701,6.608962,4.810951
7.534058,2.933182,4.510197,3.153831,3.168190
7.897819,3.096719,2.315375,3.590272,0.352020
8.634715,3.153263,-0.915349,11.763703,-3.168190
9.669449,3.062652,-4.279085,19.908443,-6.453712
10.684273,2.745340,-6.804041,16.595531,-7.861801
11.634088,2.318197,-7.670424,6.623493,-8.800522
12.257298,1.974108,-7.912267,6.484616,-8.800522
12.883428,1.533894,-7.859095,7.289209,-8.800522
13.379339,1.088600,-7.819263,6.910386,-8.800522
13.717685,0.656302,-8.008104,1.044309,-8.800522
13.884982,0.124605,-7.955376,0.966951,-8.800522
13.843135,0.303989,-7.904828,-11.517114,-8.800522
13.594275,0.805404,-7.864115,-9.140296,-7.627121
13.274673,1.165138,-7.821629,-8.641595,-6.923080
12.647382,1.657848,-6.493766,-34.345417,-5.280312
11.975760,1.894937,-5.354996,-21.970301,-4.341591
11.207666,2.086077,-4.116227,-21.802370,-2.933510
10.392655,2.200371,-2.398789,-0.060489,-1.525421
9.606298,2.287249,-1.219917,-0.753682,-0.352020
8.824341,2.295665,-0.639387,-8.715998,0.586700
8.367582,2.275212,0.512071,-4.991879,1.525421
7.931503,2.249475,1.348359,-2.239528,2.229462
7.590522,2.032201,2.350744,-0.291843,4.106911
7.498749,1.811171,5.026157,-5.156982,6.453712
7.574432,1.397330,6.474529,-10.080966,7.627121
7.681337,1.036355,7.336933,-7.103747,8.331161
7.799108,0.539924,7.332131,-24.475563,8.565842
7.843274,0.123946,7.890069,-7.623118,8.565842
7.824554,0.356430,7.883841,7.969236,8.565842
7.756829,0.772147,7.877050,7.907263,8.565842
7.662138,1.178264,7.872268,7.883818,8.565842
7.561325,1.593590,7.868583,7.871247,7.392441
7.498272,1.850333,6.369257,6.261345,4.106911
7.616281,2.081630,3.000810,2.848147,0.586700
8.085828,2.157627,-0.732402,21.481186,-4.576271
8.664117,1.947740,-5.435769,16.943048,-6.923080
